review,filtered
"Area wisata hewan tidak terllau digemari. Untuk area wisata spot foto paling banyak dipergunakan, tapi banyak area spot foto yang tidak dirawat dan bahkan banyak sarang laba-labanya. Bagusnya, tidak ada tambahan biaya untuk semua area yang ada.","['area', 'wisata', 'hewan', 'terllau', 'gari', 'area', 'wisata', 'spot', 'foto', 'area', 'spot', 'foto', 'rawat', 'sarang', 'labalabanya', 'bagus', 'biaya', 'area']"
"Cocok utk liburan bersama keluarga dr anak2 sampai org dewasa, ada mini zoo dan tempat selfi, ada resto jg. Htm 30k, parkir mobil 5k","['cocok', 'utk', 'libur', 'keluarga', 'dr', 'anak', 'org', 'dewasa', 'mini', 'zoo', 'selfi', 'resto', 'jg', 'htm', 'k', 'parkir', 'mobil', 'k']"
"Tempatnya asik, buat spot foto2 juga bagus2, bisa naik kuda, memberi makan burung dan memberi susu anak kambing","['asik', 'spot', 'foto', 'bagus', 'kuda', 'makan', 'burung', 'susu', 'anak', 'kambing']"
"Ada mini zoo dengan beberapa hewan di kandang.
Cocok buat yang suka foto-foto karena banyak spot yang instagramable.
Tidak boleh membawa makanan dan minuman dari luar, tapi pas saya ke sini, tempat jual makanan cuma ada satu gerai.","['mini', 'zoo', 'hewan', 'kandang', 'cocok', 'suka', 'fotofoto', 'spot', 'instagramable', 'bawa', 'makan', 'minum', 'pas', 'jual', 'makan', 'gerai']"
Tempatnya asiiik banget buat foto foto.. pegawainya jg ramah ramah. Pokoknya the best laaah,"['asiiik', 'banget', 'foto', 'foto', 'pegawai', 'jg', 'ramah', 'ramah', 'pokok', 'the', 'best', 'laaah']"
"Liburan mengenal satwa dan bisa foto tempat2 yg asik... Misal kita fto dg satwa kaya kelinci, kura2, ular dll tidak dpungut biaya... Anak2 jg bsa belajar memberi makan hewan (byr 5rb), dan klw ingin menaiki kuda jg bisa (byr 20rb)...,bsa jg …","['libur', 'kenal', 'satwa', 'foto', 'yg', 'asik', 'fto', 'dg', 'satwa', 'kaya', 'kelinci', 'kura', 'ular', 'dll', 'dpungut', 'biaya', 'anak', 'jg', 'bsa', 'ajar', 'makan', 'hewan', 'byr', 'rb', 'klw', 'kuda', 'jg', 'byr', 'rbbsa', 'jg', '']"
Datang jam 9 pagi supaya masih sepi jadi bagus untuk foto2. Lokasinya bersih dan menyenangkan utk anak2 karena bisa main2 sama binatang. Area istirahat utk makannya juga bersih dan menarik.,"['jam', 'pagi', 'sepi', 'bagus', 'foto', 'lokasi', 'bersih', 'senang', 'utk', 'anak', 'main', 'binatang', 'area', 'istirahat', 'utk', 'makan', 'bersih', 'tarik']"
"Baru tau, ternyata disini ada kaya mini zoo?
Pantesan, pas kesana kok banyak yang bawa keluarga. Ternyata, emang ada mini zoonya. …","['tau', 'nyata', 'kaya', 'mini', 'zoo', 'pantesan', 'pas', 'kesana', 'bawa', 'keluarga', 'nyata', 'emang', 'mini', 'zoonya', '']"
"Tempat yang cocok untuk berwisata edukasi, banyak reptil jinak yang bisa diajak untuk berfoto-foto dengan membayar seikhlasnya. Parkiran luas.","['cocok', 'wisata', 'edukasi', 'reptil', 'jinak', 'ajak', 'berfotofoto', 'bayar', 'ikhlas', 'parkir', 'luas']"
Tempat wisata yg keren. Bisa sebagai tempat edukasi buat anak2 juga. Karena ada kebun binatang mini. Kemudian nuga ada spot2 foto yg Instagram able bgt dg latar bangunan2 ikonik dunia.,"['wisata', 'yg', 'keren', 'edukasi', 'anak', 'kebun', 'binatang', 'mini', 'nuga', 'spot', 'foto', 'yg', 'instagram', 'able', 'bgt', 'dg', 'latar', 'bangun', 'ikonik', 'dunia']"
"Harga masuk 30rb
parkir motor 5rb
mobil 10rb …","['harga', 'masuk', 'rb', 'parkir', 'motor', 'rb', 'mobil', 'rb', '']"
"Mini zoo.. Cocok untuk keluarga.. Atau pacaran juga boleh.. Konsepnya adalah tempat wisata dengan banyak wahana.. Antara lain mini zoo, duplikasi santorini, lorong dengan landscape american, european, ancient greek.. Bisa untuk foto ala …","['mini', 'zoo', 'cocok', 'keluarga', 'pacar', 'konsep', 'wisata', 'wahana', 'mini', 'zoo', 'duplikasi', 'santorini', 'lorong', 'landscape', 'american', 'european', 'ancient', 'greek', 'foto', 'ala', '']"
"sangat rekomen untuk wisata family, tempat nyaman banyak spot foto dan ramah anak. mending kesini kalo sorea atau pagi sekalian krn panas bgt","['rekomen', 'wisata', 'family', 'nyaman', 'spot', 'foto', 'ramah', 'anak', 'mending', 'kesini', 'kalo', 'sorea', 'pagi', 'krn', 'panas', 'bgt']"
"Tempat nya adem,,bnyak sport foto,,cuma di beberapa bagian tempat nya gak bau,,","['nya', 'adembnyak', 'sport', 'fotocuma', 'nya', 'gak', 'bau']"
"Recommended...cocok buat wisata anak2 dan dewasa...terlebih di ""era corona"" yg perlu ruangan terbuka","['recommendedcocok', 'wisata', 'anak', 'dewasaterlebih', 'era', 'corona', 'yg', 'ruang', 'buka']"
"Tempat yang sejuk di lereng merapi. Biaya masuk 20.000 bisa ditukar dengan segelas susu sapi segar. Di dalamnya ada banyak hewan-hewan seperti burung hantu, kelinci, kuda, kambing. Anak-anak bisa menaiki kuda atau memberi makan kambing. Para pegawainya ramah.","['sejuk', 'lereng', 'rapi', 'biaya', 'masuk', 'tukar', 'gelas', 'susu', 'sapi', 'segar', 'hewanhewan', 'burung', 'hantu', 'kelinci', 'kuda', 'kambing', 'anakanak', 'kuda', 'makan', 'kambing', 'pegawai', 'ramah']"
"Tempatnya oke, ramah anak, tiket untuk masyarakat daerah/sekitar mungkin lumayan mahal sih, 30ribu waktu kesana di hari Minggu (Kurang tau kalau selain weekend). …","['oke', 'ramah', 'anak', 'tiket', 'masyarakat', 'daerahsekitar', 'lumayan', 'mahal', 'sih', 'ribu', 'kesana', 'minggu', 'tau', 'weekend', '']"
"Paling cocok kalo kesini tuh sm adek/ponakan/sm anak² buat yg uda nikah. Karna emang wisata edukasi, tp konsepnya unik + ga bikin bosen. Dibagi jd dua tempat wisata, ada mini zoo & tempat² buat selfie/foto² yg instagramable bgt. Ada …","['cocok', 'kalo', 'kesini', 'tuh', 'sm', 'adekponakansm', 'anak', 'yg', 'uda', 'nikah', 'karna', 'emang', 'wisata', 'edukasi', 'tp', 'konsep', 'unik', 'ga', 'bikin', 'bosen', 'jd', 'wisata', 'mini', 'zoo', 'selfiefoto', 'yg', 'instagramable', 'bgt', '']"
"Anak saya lumayan betah disini..cuma datengnya kesiangan, harusnya dari awal pagi kesini biar bisa agak longgar jalan-jalannya. …","['anak', 'lumayan', 'betah', 'disinicuma', 'datengnya', 'siang', 'pagi', 'kesini', 'biar', 'longgar', 'jalanjalannya', '']"
"Tempat nyaman untuk membawa anak anak di agrowisata.
Lokasi mudah ditempuh, masuk 50 m dari jalan utama jl. Kaliurang.
Ada gua peninggalan jaman P. Diponegoro.","['nyaman', 'bawa', 'anak', 'anak', 'agrowisata', 'lokasi', 'mudah', 'tempuh', 'masuk', 'm', 'jalan', 'utama', 'jl', 'kaliurang', 'gua', 'tinggal', 'jaman', 'p', 'diponegoro']"
"Dari jalan raya plang-nya gede banget jadi gak mungkin nyasar. Parkiran mobil cukup luas, parkiran motor di pendopo jadi aman dari hujan, cuma padet banget kalo dateng kesiangan. …","['jalan', 'raya', 'plang', 'gede', 'banget', 'gak', 'nyasar', 'parkir', 'mobil', 'luas', 'parkir', 'motor', 'pendopo', 'aman', 'hujan', 'padet', 'banget', 'kalo', 'dateng', 'siang', '']"
"Lumayan instagramable,,walaupun terbatas spot fotonya dan area fotonya minimalis,,ada beberapa yg perlu perbaikan,,karena beberapa bagian elemen spot fotonya ada yg rusak,,untuk minizoo nya lumayan menarik bagi anak2,,tapi ada beeberapa …","['lumayan', 'instagramablewalaupun', 'batas', 'spot', 'foto', 'area', 'foto', 'minimalisada', 'yg', 'perbaikankarena', 'elemen', 'spot', 'foto', 'yg', 'rusakuntuk', 'minizoo', 'nya', 'lumayan', 'tarik', 'anaktapi', 'beeberapa', '']"
"Sangat-sangat recommended!!! 👍👍👍
Tempat nya terawat dan sangat mengedukasi terutama buat anak-anak. Harga tiket masuk juga sangat terjangkau dengan apa yg didapatkan sangat-sangat value for money 👍👍👍 …","['sangatsangat', 'recommended', '', 'nya', 'awat', 'edukasi', 'utama', 'anakanak', 'harga', 'tiket', 'masuk', 'jangkau', 'yg', 'sangatsangat', 'value', 'for', 'money', '', '']"
"Taman wisata keluarga....
Yang viral ya replika santorini itu.
Sekedar saran.. …","['taman', 'wisata', 'keluarga', 'viral', 'ya', 'replika', 'santorini', 'dar', 'saran', '']"
"biasa dipakai buat outing class, beneran all in one, semua jenis wisata di satu tempat","['pakai', 'outing', 'class', 'beneran', 'all', 'in', 'one', 'jenis', 'wisata']"
kalau hari libur jangan ditanya ramenya kek apa. ampe foto aja susah. Tempatnya asik banget banyak spot foto. Anak anak juga seneng pasti ke sini karena ada mini zoo nya. Destinasi wajib klo ke jogja,"['libur', 'ramenya', 'kek', 'ampe', 'foto', 'aja', 'susah', 'asik', 'banget', 'spot', 'foto', 'anak', 'anak', 'neng', 'mini', 'zoo', 'nya', 'destinasi', 'wajib', 'klo', 'jogja']"
Tempat wisata edukasi yang cocok untuk anak-anak belajar mengeksplor alam. Disana terdapat banyak satwa yang bisa dijadikan tempat belajar dan rekreasi untuk anak.,"['wisata', 'edukasi', 'cocok', 'anakanak', 'ajar', 'mengeksplor', 'alam', 'satwa', 'ajar', 'rekreasi', 'anak']"
"Tempatnya bagus, ada edukasi jenis-jenis hewan, ada banyak spot foto cantik dan estetik. Keren","['bagus', 'edukasi', 'jenisjenis', 'hewan', 'spot', 'foto', 'cantik', 'estetik', 'keren']"
"Kesana waktu weekend HTM 30rb, banyak hewan2 untuk edukasi anak2, dan ada juga spot foto menarik ala2 santorini. Harga minuman dan makanan di dalam sangat terjangkau dan rasanyapun lumayan enak. Namun di sayangkan untuk mushola di dalam hanya ada satu dengan lokasi yg cukup luas","['kesana', 'weekend', 'htm', 'rb', 'hewan', 'edukasi', 'anak', 'spot', 'foto', 'tarik', 'ala', 'santorini', 'harga', 'minum', 'makan', 'jangkau', 'lumayan', 'enak', 'sayang', 'mushola', 'lokasi', 'yg', 'luas']"
"Sangat rekomen buat wisata bersama keluarga, diusahakan datang ketika weekday agar tidak antri ketika berfoto. Banyak wahana yang dapat dinikmati, seperti berkenalan dengan berbagai macam hewan dan dapat berfoto di wahana lang lang buana","['rekomen', 'wisata', 'keluarga', 'usaha', 'weekday', 'antri', 'foto', 'wahana', 'nikmat', 'nal', 'hewan', 'foto', 'wahana', 'lang', 'lang', 'buana']"
"Tempat wisata rekomended yang kids friendly , nyaman , adem , banyak spot foto..","['wisata', 'rekomended', 'kids', 'friendly', 'nyaman', 'adem', 'spot', 'foto']"
"Tiket Rp. 30000, parkir Mobil Rp. 5000, banyak lokasi utk background foto. Tempat cuci tangan dan sabun cair banyak, kantin bervariasi. Toilet umum tersedia.","['tiket', 'rp', 'parkir', 'mobil', 'rp', 'lokasi', 'utk', 'background', 'foto', 'cuci', 'tangan', 'sabun', 'cair', 'kantin', 'variasi', 'toilet', 'sedia']"
Tetep jadi destinasi terutama spot foto ya.. tapi tetep bisa jalan jalan sama liat fauna.,"['tetep', 'destinasi', 'utama', 'spot', 'foto', 'ya', 'tetep', 'jalan', 'jalan', 'liat', 'fauna']"
"Baguuss, cuman hewannya kurang banyak 🤭 trus kurang bersih dikit, tp baguss buat foto 👍 …","['baguuss', 'cuman', 'hewan', '', 'trus', 'bersih', 'dikit', 'tp', 'baguss', 'foto', '', '']"
"Tempatnya bagus, cukup terawat, tiket masuknya juga terjangkau. Cocok banget sih untuk liburan singkat sama anak-anak. Kemarin datang pas weekday, jadi sepi. Ada mini zoo juga, dari kucing, musang, monyet, kelinci, reptil hingga burung …","['bagus', 'awat', 'tiket', 'masuk', 'jangkau', 'cocok', 'banget', 'sih', 'libur', 'singkat', 'anakanak', 'kemarin', 'pas', 'weekday', 'sepi', 'mini', 'zoo', 'kucing', 'musang', 'monyet', 'kelinci', 'reptil', 'burung', '']"
"Tempat wisata yg ada mini zoo nya dan tempat foto2, tapi sayang sudah kurang terawat. Pdhl tempat cukup luas. Untuk tiket masuk 30 ribu per orang. Parkir mobil 10 rb.","['wisata', 'yg', 'mini', 'zoo', 'nya', 'foto', 'sayang', 'awat', 'pdhl', 'luas', 'tiket', 'masuk', 'ribu', 'orang', 'parkir', 'mobil', 'rb']"
Menarik tempatnya.. cocok utk tempat main keluarga yg mempunyai anak kecil seusia s.d. SD. Tapi kalau yg sudah gede juga bisa karena ada spot foto2nya. …,"['tarik', 'cocok', 'utk', 'main', 'keluarga', 'yg', 'anak', 'usia', 'sd', 'sd', 'yg', 'gede', 'spot', 'foto', '']"
"Agritourism ini memang paling cocok dinikmati bareng keluarga, ramah anak bisa untuk edukasi dan buat orang dewasa yg suka foto banyak banget spot menarik buat isi feed instagram. cukup bayar tiket sekali g usah bayar tiap spot wkwk
cuman kalau pas weekend emang harus sabar karena pengunjungnya banyak banget","['agritourism', 'cocok', 'nikmat', 'bareng', 'keluarga', 'ramah', 'anak', 'edukasi', 'orang', 'dewasa', 'yg', 'suka', 'foto', 'banget', 'spot', 'tarik', 'isi', 'feed', 'instagram', 'bayar', 'tiket', 'g', 'bayar', 'spot', 'wkwk', 'cuman', 'pas', 'weekend', 'emang', 'sabar', 'unjung', 'banget']"
"Bagus sekali tempatnya berada di deketnya gunung merapi jadi gak begitu panas dan cocok untuk semua kalangan karena ada binatang""nya juga gak cuma tempat foto"" aja …","['bagus', 'deketnya', 'gunung', 'rapi', 'gak', 'panas', 'cocok', 'kalang', 'binatang', 'gak', 'foto', 'aja', '']"
Tempatnya sekarang jauh lebih bersih dan rapi. Koleksi hewan nya juga semakin banyak. Petugasnya juga ramah2. Hewan nya gemuk2 dan terawat dengan baik.,"['bersih', 'rapi', 'koleksi', 'hewan', 'nya', 'tugas', 'ramah', 'hewan', 'nya', 'gemuk', 'awat']"
"Tempat wisata ini lain dari yang lain, ditempat yang jauh dadi hiruk pikuknya keramaian kota, anda akan dimanjakan dgan udara pegunungan yang sejuk, dsini jga bisa belajar bagaiman beternak sapi, kambing, keledai dan bercocok tanam aneka …","['wisata', 'dadi', 'hiruk', 'pikuknya', 'ramai', 'kota', 'manja', 'dgan', 'udara', 'gunung', 'sejuk', 'dsini', 'jga', 'ajar', 'bagaiman', 'ternak', 'sapi', 'kambing', 'keledai', 'cocok', 'tanam', 'aneka', '']"
"Tempat wisata spot foto dan edukasi anak² harga terjangkau
Cuma saran tolong diberi arah petunjuk rute spot mana dulu yg harus dilewati","['wisata', 'spot', 'foto', 'edukasi', 'anak', 'harga', 'jangkau', 'saran', 'tolong', 'arah', 'rute', 'spot', 'yg']"
"Tempatnya seru & luas. Ada area semacam mini zoo, bisa kasih makan hewan & naik kuda. Ada byk spot foto2 serasa lg liburan ke luar negeri 👍🏻👍🏻
Untuk harga tiket 35rb worth it lah untuk dikunjungi. …","['seru', 'luas', 'area', 'mini', 'zoo', 'kasih', 'makan', 'hewan', 'kuda', 'byk', 'spot', 'foto', 'serasa', 'lg', 'libur', 'negeri', '', 'harga', 'tiket', 'rb', 'worth', 'it', 'kunjung', '']"
"cocok untuk anak2 dan dewasa. ada beberapa area hewan, areq spot foto instagramable. murah meriah parkir 5rb masuk 10rb dan klo masuk ke spot foto ala2 di santorini cukup bayar 10rb","['cocok', 'anak', 'dewasa', 'area', 'hewan', 'areq', 'spot', 'foto', 'instagramable', 'murah', 'riah', 'parkir', 'rb', 'masuk', 'rb', 'klo', 'masuk', 'spot', 'foto', 'ala', 'santorini', 'bayar', 'rb']"
"Area luas dengan tema utama mini zoo dan spot foto ala santorini.
Untuk minizoo sendiri tergolong terawat dan banyak pegawai yang standby di lokasi. Sedangkan untuk spot foto juga keren, ada persewaan kostum juga dan jual …","['area', 'luas', 'tema', 'utama', 'mini', 'zoo', 'spot', 'foto', 'ala', 'santorini', 'minizoo', 'golong', 'awat', 'pegawai', 'standby', 'lokasi', 'spot', 'foto', 'keren', 'sewa', 'kostum', 'jual', '']"
"Tempat wisata yang bagus untuk keluarga karena menyatu dengan alam, ada seperti peternakan atau zoo, bisa kasih minum kambing, bisa foto bersama burung hantu, tempat bermain anak anak luas ada santorini ala sleman kita bisa berfoto dan …","['wisata', 'bagus', 'keluarga', 'alam', 'terna', 'zoo', 'kasih', 'minum', 'kambing', 'foto', 'burung', 'hantu', 'main', 'anak', 'anak', 'luas', 'santorini', 'ala', 'sleman', 'foto', '']"
"Konsep tempatnya sangat bagus, ada mini zoo, dan ada juga spot foto-foto yang bagus. Cocok banget buat refreshing sama keluarga.","['konsep', 'bagus', 'mini', 'zoo', 'spot', 'fotofoto', 'bagus', 'cocok', 'banget', 'refreshing', 'keluarga']"
"Tempatnya bagus, terutama untuk spot fotonya sangat instagrameble, bayar 30k kesini ga rugi deh guyss! Disini juga ada hewannya juga, yuk kesinii♡","['bagus', 'utama', 'spot', 'foto', 'instagrameble', 'bayar', 'k', 'kesini', 'ga', 'rugi', 'deh', 'guyss', 'hewan', 'yuk', 'kesini']"
"Tempat yang recommend untuk piknik bersama keluarga, sangat kids friendly karena banyak spot untuk pengenalan binatang-binatang, dan juga banyak spot yang Instagram-able","['recommend', 'piknik', 'keluarga', 'kids', 'friendly', 'spot', 'kenal', 'binatangbinatang', 'spot', 'instagramable']"
"Cocok untuk dijadikan destinasi liburan keluarga dengan anak kecil, ada mini zoo, naik kuda, kereta (untuk kereta kurang begitu recom, karna getaran keretanya sangat terasa, suaranya berisik sekali 😄) …","['cocok', 'destinasi', 'libur', 'keluarga', 'anak', 'mini', 'zoo', 'kuda', 'kereta', 'kereta', 'recom', 'karna', 'getar', 'kereta', 'asa', 'suara', 'berisik', '', '']"
Awesome place for our kids.. mereka bisa belajar banyak hal.. dari perawatan binatang sampai tumbuhan.. dari memberi susu pada anak kambing sampai dengan menanam hidroponik.. keren.abis,"['awesome', 'place', 'for', 'our', 'kids', 'ajar', 'awat', 'binatang', 'tumbuh', 'susu', 'anak', 'kambing', 'tanam', 'hidroponik', 'kerenabis']"
"Sangat cocok untuk wisata keluarga, bagi anak2 khususnya. Banyak kegiatan edukasi fab, seperti berkuda, memberi makan kelinci, memberi minum susu kambing, area reptil, dll.","['cocok', 'wisata', 'keluarga', 'anak', 'khusus', 'giat', 'edukasi', 'fab', 'kuda', 'makan', 'kelinci', 'minum', 'susu', 'kambing', 'area', 'reptil', 'dll']"
"Tempatnya mayan bagus, cocok buat yang suka foto. Yang suka berkuda juga bisa nyoba dimari.","['mayan', 'bagus', 'cocok', 'suka', 'foto', 'suka', 'kuda', 'nyoba', 'mari']"
"Cocok buat edukasi anak anak dan untuk orang dewasa yg menemani cocok di bagian spot foto labirinnya. Bagusnya itu bisa berinteraksi dengan hewannya langsung, meskipun gk banyak macam macam hewan tapi hampir semua hewan yg ada disana …","['cocok', 'edukasi', 'anak', 'anak', 'orang', 'dewasa', 'yg', 'tani', 'cocok', 'spot', 'foto', 'labirin', 'bagus', 'interaksi', 'hewan', 'langsung', 'gk', 'hewan', 'hewan', 'yg', '']"
Tempat wisata yang menggabungkan antara edukasi dan spot-spot foto menarik. HTM 30 ribu rupiah per orang. Kapasitas parkir kendaraan yang besar dengan tukang parkir yang standby di setiap sudutnya. Di dalamnya pengunjung bisa melihat …,"['wisata', 'gabung', 'edukasi', 'spotspot', 'foto', 'tarik', 'htm', 'ribu', 'rupiah', 'orang', 'kapasitas', 'parkir', 'kendara', 'tukang', 'parkir', 'standby', 'sudut', 'unjung', 'lihat', '']"
"Nyaman, rapi, bersih, ramah anak...
Cocok buat liburan keluarga.
Spot foto juga banyak dan gratisss. …","['nyaman', 'rapi', 'bersih', 'ramah', 'anak', 'cocok', 'libur', 'keluarga', 'spot', 'foto', 'gratisss', '']"
"Lokasinya mudah dicari karena tidak jauh dari jalan utama. Tempat parkirnya pun luas. Harga tiketnya Rp. 30.000.
Saat masuk lokasi, akan disambut berbagai tanaman dan binatang seperti reptil, …","['lokasi', 'mudah', 'cari', 'jalan', 'utama', 'parkir', 'luas', 'harga', 'tiket', 'rp', 'masuk', 'lokasi', 'sambut', 'tanam', 'binatang', 'reptil', '']"
"Harga tiket lumayan, akses sholat gampang, hewnnya ga terlalu banyak lebih ke mini zoo, bocil bisa interaksi dengan hewan salah satunya kelinci.","['harga', 'tiket', 'lumayan', 'akses', 'sholat', 'gampang', 'hewnnya', 'ga', 'mini', 'zoo', 'bocil', 'interaksi', 'hewan', 'salah', 'kelinci']"
"Tempatnya sejuk, banyak pepohonan dan tempat untuk istirahat. Bisa dapat satu gelas kecil susu stroberi gratis. Tempat yang cocok untuk anak-anak belajar dan berinteraksi dengan beberapa jenis hewan seperti kuda, kelinci, ular, kambing, …","['sejuk', 'pohon', 'istirahat', 'gelas', 'susu', 'stroberi', 'gratis', 'cocok', 'anakanak', 'ajar', 'interaksi', 'jenis', 'hewan', 'kuda', 'kelinci', 'ular', 'kambing', '']"
"Di maps buka jam 9, pas dateng jam 9 kurang , katanya bukanya jam setengah 10, pas udah balik lagi ternyata katanya buka jam 10 .. nunggu lagi.","['maps', 'buka', 'jam', 'pas', 'dateng', 'jam', 'buka', 'jam', 'pas', 'udah', 'nyata', 'buka', 'jam', 'nunggu']"
"Ini itu salah satu tempat wisata di jogja, lokasinya lumayan dekat dari kota, selain tempatnya Bagus di sini lokasinya besar dan konsep kekinian. Kalian wajib ke sini. Selain ada binatang2 tempat ini juga ada tanaman2 dan tempat2 foto yg sangat Instagram.","['salah', 'wisata', 'jogja', 'lokasi', 'lumayan', 'kota', 'bagus', 'lokasi', 'konsep', 'wajib', 'binatang', 'tanam', 'foto', 'yg', 'instagram']"
