text,Label, , .1, .2, .3, .4, .5, .6,predicted_label_id,predicted_label,confidence
"Cocok untuk anak-anak TK.. 😅
Ada tempat untuk duduk duduk.. Ada hewan hewan dengan nama latinnya. Tapi banyak kandang kosong. Ada spot foto. Tiket 35K. Menurut saya kurang recomended dengan tiket segitu. Mudah mudahan jadi masukan buat pengelola. Maaf 🙏 …", , , , , , , , ,0,Negatif,0.6101
"Cocok buat  dolan bareng keluarga, menerapkan protokol kesehatan, banyak wahana,bisa kasih makan rusa, burung merpati, kelinci dan bisa naik kuda,ada kafe yang murah dan enak banget.", , , , , , , , ,2,Positif,0.9872
"Kandang domba dan rusa bau. Wastafel di dekat kandang burung unta tidak nyala, padahal sudah tau ada rombongan anak PAUD 13 bus yang datang hari itu. Disuruh ke toilet bawah untuk cuci tangan. Dalam hati, ngapain repot bikin wastafel dimana-mana kalo aernya aja gak nyala. Dih",Negatif, , , , , , , ,0,Negatif,0.9728
"Salah satu tempat wisata yang cocok untuk didatangi ketika ke jogja, parkiran cukup luas, tiket masuk Rp. 30k, banyak spot tempat untuk poto, salah satunya Langlang Buana Santorini, terdapat koleksi beberapa satwa juga seperti kelinci, …", , , , , , , , ,2,Positif,0.973
"Dengan 40 ribu per orang, kita bisa melihat aneka hewan (ular, kucing, kura-kura, dll). Hewannya hanya bisa dilihat, tidak disarankan memberi makan. View nya bagus, instragamable, tetapi areanya kurang luas, dan agak membosankan.", , , , , , , , ,0,Negatif,0.9719
"Wisata yang cocok untuk anak2. Bisa mmberi makan binatang2 seperti kelinci, rusa, burung dara, kambing, domba. Untuk remaja juga ada spot foto yang instagramable.", , , , , , , , ,2,Positif,0.9884
Wisata yg cocok untuk menambah koleksi galeri foto. Banyak spot Instagramable. Selain itu cocok juga untuk wisata edukasi anak-anak sekolah. Karena tersedia beberapa koleksi hewan dan kegiatan interaksi dengan hewan, , , , , , , , ,2,Positif,0.9843
"Tempatnya ga terlalu luas, ada mini zoo, setiap sisi instagramable, tapi lumayan bisa bersantai di kantin.", , , , , , , , ,1,Netral,0.8413
"Tiket masuk Rp 30.000,spot foto,bonbin mini,kuda tunggang,taman kelinci", , , , , , , , ,2,Positif,0.9841
"Wisata edukasi mengenal beberapa binatang untuk anak,,,
Ada kambing etawa,kelinci,kuda poni,kura"",ular piton,rusa,,,,,
Anak anak paling suka kasih makan kelinci sama kasih minum susu ke …", , , , , , , , ,2,Positif,0.9461
"HTM masuk 35rb @orang, parkirnya luas, awal masuk kaget lho kq sepi ternyata masuk dl melewati berbagai spot awal masuk di sambut minimal zoo yg pastinya anak² suka banget, suasana asri sejuk sepertinya pingin kesana lagi", , , , , , , , ,2,Positif,0.6732
"Wahana yang menyajikan tempat untuk swafoto dan terdapat kebun binatang mini mulai dari aves, reptil hingga mamalia. Tempat parkir cukup luas, di bagian bawah tersedia juga saung saung yang bisa digunakan untuk kunjungan kelompok. …", , , , , , , , ,2,Positif,0.9642
"Bagusss sih banyak spot instagramable. Tapi ya gitu doang aja sihh.

Tempat makannya jg gak byk. Ato belom pada buka? Entah deh.. …",Negatif, , , , , , , ,0,Negatif,0.9636
"Disini itu ga cuma instragramable aja, tapi banyak hal yang bisa dinikmati. Mulai dari adanya binatang-binatang  yg bisa dinikmati kalo bawa anak kecil, ada kedai kecilnya juga, dan mini santorini. Tiket yg ditawarkan juga normal. Lokasi parkir yang luas.", , , , , , , , ,2,Positif,0.9223
"Tempatnya bagus, ada mini zoo nya. Boleh foto sambil gendong anak kambing juga", , , , , , , , ,2,Positif,0.9715
"Tempat wisata yang menarik. Memadukan antara kebun binatang mini, bangunan antik, spot foto mirip jalanan Eropa. Sangat cocok untuk rekreasi bersama keluarga. Anak-anak akan senang melihat berbagai macam satwa yang tersedia. Seperti …", , , , , , , , ,2,Positif,0.9878
"Mini zoo, zona berkuda, santorini indonesia. Gass wajib ke sini guys buat foto ala2 bisa untuk foto prewed lhoo", , , , , , , , ,2,Positif,0.9568
Tempat yang ckup lengkap untuk spot foto unik didaerah sebelum Kaliurang.. Nyaman untuk berwisata bagi anak2 maupun orang dewasa.. Pengelolaanya cukup baik dan rapi.. Cocok untuk bekeliling dengan wisata pedesaan.., , , , , , , , ,2,Positif,0.9546
"Salah satu tempat wisata di kaliurang, banyak diisi spot satwa, cukup banyak juga koleksinya, kelinci, kucing, berbagai tupai, burung, ular, buaya, kancil, dll. Tiket masuk 35K per orang kalau belum naik. Bisa kasih makan hewan dan naik juga. Ada spot foto di area santorini. Toilet dan mushola ada, area parkir luas", , , , , , , , ,2,Positif,0.9749
"Pengalaman seru bisa berfoto ria dengan berbagai spot. Ada juga wisata edukasi fauna. Cocok untuk wisata keluarga, keraban dan sanak saudara", , , , , , , , ,2,Positif,0.9833
"Tempatnya bagus luas banget dan ada mini zoo nya cocok buat wisata keluarga, anak-anak bisa memberi makan beberapa binatang dengan makanan yg disediakan oleh pihak pengelola yg tentunya dengan tambahan charge. …", , , , , , , , ,2,Positif,0.9677
"Tempatnya masih ada beberapa yg di renovasi, ramh anak, binatang2nya perlu diperbanyak, overall oke", , , , , , , , ,0,Negatif,0.8237
"Lokasinya mudah sekali ditemukan (strategis), area parkirnya luas, konsepnya seperti mini zoo, dan terdapat spot² foto yang menarik. Tempatnya ramah anak, dan cocok untuk liburan akhir pekan bersama keluarga, tidak boleh membawa makanan dari luar, di dalam area sudah terdapat penjual makanan.", , , , , , , , ,2,Positif,0.9811
"semoga owner baca yaa, jujur aku sakit hati bgt liat kucing kucing disini sebagai pecinta hewan apalgi kucing liat kondisinya disini oner bner miris. mereka bner bner kelaparan dan gak terawat, setidaknya kalau emg gmau ngerawat …",Negatif, , , , , , , ,0,Negatif,0.9577
"Tempat asyik dan cocok buat anak anak juga dan dewasa. Karena ada Mini zoo dan tempat ala santorini. Sejuk banget tempatnya dan bersih. Banyak untuk Cafe Cafe kecil tapi tempatnya Aesthetic jugak. Tempatnya juga mudah dicari akses jalan juga bagus. Asri sekali tempatnya, ada tempat masih perbaikan juga.", , , , , , , , ,2,Positif,0.9747
Tempat wisata buat anak ni ada mini zoo nya...tempat cukup luas tp koleksi hewanya perlu di tambah lg 🙏😌😁 …, , , , , , , , ,1,Netral,0.6908
"Spot buat foto fotonya mayan banyak, mulai dari yang ala ala santorini sampe mural-mural ada. Karena banyak peminatnya jadi tempatnya rame apalagi pas weekend, kalo mau foto harus sabar nungguin yang lain selesai dulu 😂 ada beberapa …", , , , , , , , ,2,Positif,0.8774
Banyak spot instagamable..meski pas kondisi gerimis tapi masih bisa ambil photo dibeberapa spot..tidak membayangkan kalau kondisi sedikit cerah...pasti lebih banyak spot yang akan diambil, , , , , , , , ,1,Netral,0.8213
"Tempatnya luas, adem, banyak pohon, dan dikelilingi sawah. banyak spot foto yang menarik. Konsepnya seperti mini zoo. Tiket masuk 35 ribu/orang, parkir 5 ribu. Waktu itu dateng dihari jumat.", , , , , , , , ,2,Positif,0.9777
Masha Allah berniat tadabbur alam ternyata disuguhkan pemandangan yg luar biasa indah disamping itu kita juga bisa banyak bersyukur karena kita bukan bagian dr korban Merapi …, , , , , , , , ,1,Netral,0.5226
"Mantaap eheheh mini kebun bintang walau ga lengkap tapi lebih dekat dengan bintang Aja sih tapi yang buat amazing adalah melalamgbuana ke berbagai negeri, yang wow twntunya di swiss Dan satorini walau Ada berapa hal yang kurang memhenakan seperti ga jelas alur fan jalirnya , overall rekomended walai kalo kesini mending pas weekday", , , , , , , , ,1,Netral,0.6195
"Tempat yang sangat mengedukasi untuk mencintai hewan. Cocok untuk membawa buah hati dan keluarga kita untuk mengenal binatang, disini kita bisa memberi makan kelinci, naik kuda mini, mengenal banyak binatang. tempatnya asri dan banyak taman, ada juga cafe. instagramable deh pokoknya. Tempat ini laksana sebuah Mini Zoo.", , , , , , , , ,2,Positif,0.9856
This place had tons of photo spots. Tapi harus bersabar aja kalo pgn dpt foto yang bagus dan tidak bocor hehehe.... Kalo bisa kesini pagi sblm jam 11 ato setelah jam 3 sore asal ndak keburu tutup aja, , , , , , , , ,1,Netral,0.6816
"Satwanya bervariasi, banyak hewan yang biasa sering ditemui keseharian walau tidak selengkap zoo pada umumnya. …",Negatif, , , , , , , ,0,Negatif,0.9675
"Oke banget utk wisata keluarga, oke juga untuk foto-foto bareng pasangan / keluarga. Plus ada mini kebun binatang juga. Parkir luas  , tiket masuk juga OK 👍 …", , , , , , , , ,2,Positif,0.9663
"Bagus banget, spot fotonya banyak, ada banyak hewan juga yg bisa mengedukasi anak, the best 🥳🥳 …", , , , , , , , ,2,Positif,0.9762
"Tempatnya bagus, koleksi hewan cukup beragam, untuk pengguna kursi roda jg ada jalurnya cm perlu ditambahin sedikit pohon yg gede soalnya panas banget kalo siang",Netral, , , , , , , ,1,Netral,0.9167
"tempat wisata yang instagramable, banyak spot foto. untuk edukasi anak2 juga ada seperti feeding animals. jajanannya juga lumayan. lokasi strategis hanya 30-40 menit dari pusat kota, jalan menuju lokasi sangat baik 👍🏻 …", , , , , , , , ,2,Positif,0.9761
"Bagus untuk outbound anak2 sekolah, santorini bagus untuk foto2an  tapi sayang bau kambing dan burung merak bau  gak mandi ,🤣🤣🤣 …", , , , , , , , ,1,Netral,0.7627
"Suasananya asri, cocok untuk wisata keluarga", , , , , , , , ,2,Positif,0.9808
"Tempatnya bagus, cocok untuk wisata keluarga
Sekedar saran untuk pembayarannya bisa di sediakan QRIS, merchant ato via Tf", , , , , , , , ,1,Netral,0.7627
"Tempatnya bersih nyaman, asik, anak2 suka bisa mengenal satwa lebih dekat,, tiket juga murah terjangkau, tempat parkir luas, pokoknya the best", , , , , , , , ,2,Positif,0.9825
"Tiket masuknya Rp 35.000,-
Tempat luas, bagus, terletak di daerah kaliurang yang sejuk. Komplit juga ada minizoo, family resto, di bagian Langlang-buana dibuat semacam miniatur kota2 di dunia seperti Venice, Santorini, dll. Anak-anak betah di sini : )", , , , , , , , ,2,Positif,0.9582
"Tempatnya bagus, mudah dijangkau, parkiran luas (bayar 10.000 sepuasnya), binatang gak terlalu banyak, tapi area berfoto di belakang sangat menarik.", , , , , , , , ,2,Positif,0.9417
"Agrowisata yang menyajikan pemandangan yg bagus, ada beberapa hewan yang bisa dilihat disana, tempatnya lumayan luas, fasilitas lengkap, seperti mushola, kamar mandi, resto, cafe, taman bermain, bisa menaiki kuda juga,. Rekomended untuk …", , , , , , , , ,2,Positif,0.9844
"Taman, mini zoo dan spot selfie bagi yang hobi foto foto..
Kondisi nya sih sebagian sudah tidak terawat..
Yang baru spot foto foto dengan tema santorini.. …",Negatif, , , , , , , ,1,Netral,0.5656
"awalnya ga banyak ekspektasi sama tempat ini tapi ternyata seru juga!! bagian terserunya menurutku itu waktu liat hewan2 di deket gerbang masuk, ada kelinci, burung hantu, kucing bengal dll yang bisa kita lihat dan pegang langsung. kemarin kesana wkt weekdays jadinya sepi. harga tiket masuknya 30k, kalau suka foto2 ya ok sih kalo kesini", , , , , , , , ,1,Netral,0.8931
"Tiket masuk agro 20k/org, terus nanti kalau mau masuk ke kawasan yg bangunan2 indah, tiket masuk 10k/org. Tempat liburan yang nyaman dan penuh edukasi untuk anak2 maupun orang dewasa. Menghilangkan stress😊😊 …", , , , , , , , ,2,Positif,0.9668
"Yang hobi foto-foto pasti seneng banget datang kesini. Banyak spot menarik dan instagramable. Untuk yang punya anak kecil, jangan kuatir. Disini juga ada koleksi hewan-hewan 😁 HTM nya waktu saya kesini masih sekitar 30k …", , , , , , , , ,2,Positif,0.8878
"Salah satu destinasi wisata di kaki merapi. Sekali bayar tiket (Rp30.000/orang) dapat akses mini zoo dan Langlang Buana (photo spot for your Instagram babes). Kalau mau kasih makan hewan bisa beli makanannya, kalau kita yang lapar tinggal mampir kantinnya 👌🏻 …", , , , , , , , ,2,Positif,0.9393
Menarik sekali untuk dikunjungi bersama keluarga. Spot foto disini sangat bagus. Cocok untuk pengenalan binatang bersama anak2 tetapi tetap dalam pengawasan orang dewasa. Tempat parkir luas. Terdapat resto didalamnya. Ada gasebo untuk santai., , , , , , , , ,2,Positif,0.979
"Tempat nyaman utk edukasi anak ada mini zoo nya juga kakak pemandu nya juga ramah ,teduh tempat nya ada banyak spot foto nya juga ada permaian anak ,naik kuda juga ada", , , , , , , , ,2,Positif,0.977
Cocok sekali untuk wisata edukasi bersama anak-anak. Interaksi dengan hewan-hewan cukup menarik. Ada rumah hobbit jg. Sebaiknya membawa payung krn banyak tempat terbuka. Tiket masuk akhir 2017 ini Rp.20.000/orang. Pakan wortel Rp. …, , , , , , , , ,2,Positif,0.8962
Bagus untuk edukasi kepada anak2 tentang pertanian dan peternakan. Selain itu ada juga lokasi buat outbond yang menarik, , , , , , , , ,2,Positif,0.976
"Udah ke 6x kesini, ga pernah ngebosenin 😍 pengelolanya paling rajin bikin update arsitektur nya, jd selalu ada yg baru 😍 parkir luasss, ramah anak, ada mini zoo juga , banyak bgt spot foto free .. cuss lah agendakan kesini 😍 …", , , , , , , , ,2,Positif,0.8647
"1. Cocok buat bawa anak-anak kesini karena banyak hewan2 yg gemuk dan sehat2 seperti kucing, musang, marmut, ular, kura2, biawak, dsb.
2. Spot2  langlang buananya instagrammable banget karena ada mini europe nya. …", , , , , , , , ,2,Positif,0.9811
"Tempat wisata yg byk spot2 foto yg bagus2, terdapat mini zoo didalamnya meskipun tdk terlalu byk hewan yg ada. Recomended utk keluarga, bisa dicoba ✌️", , , , , , , , ,2,Positif,0.9631
"Tempatnya bersih, nyaman untuk liburan bersama keluarga, spot fotonya juga banyakkk bangettt.. Instagramable", , , , , , , , ,2,Positif,0.9818
"Masuk ketika lebaran 1442 H (2021) harganya 30.000.
Dalamnya lumayan bagus dengan beberapa spot foto, dan juga ada beberapa binatang seperti rusa", , , , , , , , ,2,Positif,0.8574
cocok buat wisata anak2 maupun orang dewasa.cukup dengan membayar tiket 25rb saja bisa melihat hewan2 ataupun pepotoan, , , , , , , , ,2,Positif,0.9694
"Yang membuat saya ngasih bintang ke-4 hanya zona foto dgn set up mulai Inggris s.d Santorini. Selain itu 3 bintang.
Keramahan bisa lebih diperhatikan. …", , , , , , , , ,0,Negatif,0.7787
"Tempat wisata baru di lereng gunung merapi
.
Ada mini zoo, rumah-rumah ada jawa sampai spot-spot Instagramable seperti di Santorini Yunani", , , , , , , , ,2,Positif,0.9825
Cocok untuk anak-anak. Tapi kontur naik turun jadi perlu hati-hati terutama bagi yang bermasalah dengan kaki. Di parkiran bawah banyak jajanan. Kamar mandi banyak dan bersih, , , , , , , , ,2,Positif,0.8169
"Asik tempatnya untuk ajak anak main di outdoor, ada banyak satwa yang bisa jadi bahan belajar anak. Anak-anak juga bisa naik kuda keliling playground. Selain buat anak juga banyak spot foto untuk ayah bundanya.", , , , , , , , ,2,Positif,0.9838
"Bisa banget untuk wisata edukasi anak2, agar mereka lebih mengenal hewan, mencintai tanaman. Buat yang suka foto2 ada juga spot instagramable di zona lang2 buana", , , , , , , , ,2,Positif,0.9778
Cocok untuk mengajak si buah hati kesini. Karna tempat ini kids friendly. Bisa kasih makan berbagai macam satwa. Biaya masuk cukup terjangkau 25k/person. Tapi utk feeding animals & riding horse ada biaya tambahan. …, , , , , , , , ,2,Positif,0.5058
"Wisata agro yang cukup murah dan nyaman di wilayah utara Yogyakarta, tepatnya di Jalan Kaliurang KM.20
Cocok untuk wisata keluarga khususnya anak-anak, karena dapat mengenal dan …", , , , , , , , ,2,Positif,0.9507
"Akhir pekan lalu saya dan keluarga main ke sini. Sebenarnya kami ke sini pengen lihat n foto2 di replika jalanan Eropa yg ada di sini. Tempatnya mudah ditemukan. Tinggal lurus saja naik lewat jalan kaliurang, sampai kilometer 19-20 kantor …", , , , , , , , ,1,Netral,0.5012
"Tarif masuk wisata edukasi per org 30 rb, tempat slot photo yang happening ala Santorini...dan Alpen...., Ada tempat makan di dalam, dan minum es di kawasan Santorininya....", , , , , , , , ,2,Positif,0.9781
"Lumayanlah, tempatnya adem, lega, bersih. Harga tiket masuk per orang 35k (umur 3 tahun sudah dikenakan tiket full). …", , , , , , , , ,1,Netral,0.7594
Tempat wisata yg terletak di jl. Kaliurang KM 20 Yogyakarta ini merupakan destinasi wisata yang cocok untuk dikunjungi karena memiliki konsep wisata edukatif dan area foto yang instagrammable.  Tiket masuknya sebesar 35k pada akhir pekan …, , , , , , , , ,2,Positif,0.9684
"Tempat ini memang worth untuk di kunjungi.  Spot photonya lengkap dan keren. Semua ada. Tempatnya bersih, anak anak senang. Kalau mau keliling di semua tempat kerennya, harus siapin kaki ya. Tempatnya luas sekali. Senang berada di sini. Kalau bisa tambahin wahana permainan buat anak anak agar tambah seru. Nice place. 👍 …", , , , , , , , ,2,Positif,0.919
"Banyak spot foto. Bisa kasih makan rusa, merpati, burung unta. Ada kedai kopi. Bisa untuk wisata edukasi anak, karna ada kambing, kuda, burung merak. Parkiran luas", , , , , , , , ,2,Positif,0.9853
"Tempat yang menyenangkan untuk menghabiskan waktu dengan keluarga

Hawanya sejuk, terletak di daerah Kaliurang, latar belakang gunung merapi …", , , , , , , , ,2,Positif,0.983
"Tempat wisata yang recomended untuk di kunjungi untuk segala usia, spot foto yang bagus banget, puas-puasin deh kalo kalian main ke bumi merapi", , , , , , , , ,2,Positif,0.9818
Tempat sejuk dingin.. dan seru kita jga bisamampir main ke pedesaan ya Loch yg punya perkebunan salak..jadi kalo kita mo beli salak tapi pingin metik di pohon..mampir aja ke pedesaan ya.., , , , , , , , ,1,Netral,0.704
Tempat ini pas dimasukkan dalam daftar kunjungan saat liburan ke Yogya. Merupakan salah satu wisata edukasi yang cocok terutama bagi anak anak, , , , , , , , ,2,Positif,0.9657
"""Langlang Buana"" - tempat ini jadi satu komplek dengan Agro Wisata Bhumi Merapi (mini zoo) nya. Jadi, kalo kita mau ke Langlang, harus membayar tiket 2x. Pertama tiket masuk mini zoo 20.000,- dan tiket langlang sendiri 20.000,- (normal …", , , , , , , , ,1,Netral,0.5888
