review,label, , .1, .2, .3, .4, .5, .6
"Tempatnya bersih, spot foto banyak. Pertama kali datang tahun 2019. Pas masih agak sepi",Positif, , , , , , , 
"Parkiran luas dan sejuk banyak pohon-pohon nya, HTM 30rb untuk di mini zoo tempatnya asri banyak pepohonan, kebetulan kesitu pada hari senin, jadi tidak begitu ramai, posisi area langlang buana ada di belakang, tempat fotonya banyak banget, …",Positif, , , , , , , 
"Tempat wisata keluarga apalagi kalo punya anak kecil, cocok mampir ke @agrowisatabhumimerapi nih. Tempatnya kebanyakan melihat hewan dan bisa kasi makan hewan-hewannya juga. Dan spot kece buat foto cuman sepetak doang, sisanya wisata …",Positif, , , , , , , 
"Agro wisata Bhumi merapi ini, adalah tempat wisata bermacam2 pengalaman, dari beberapa satwa seperti burung2 unik ada disini. Burung hantu serta satwa lainnya. Tiket masuk kesini 25ribu, dan kalau kamu bawa kamera ada biaya 50ribu, termasuk …",Positif, , , , , , , 
"kebun binatan mini cocok bawa anak2 kesini..tempat luas,.spot foto good..
2 x kesini",Positif, , , , , , , 
"Masuk sini bayar nya 30.000 , di dalem banyak satwa2 jadi cocok buat yang bawa anak2. Ada naik kuda juga Ada spot foto kaya di santorini gitu . Bagus sih cuma kemarin pas beli makanan di resto nya dapet resto yang minimalis menu nya 😅 …",Positif, , , , , , , 
"Bagus tempatnya, dengan tiket 35rb puas banget sih ini. Banyak aneka ragam hewan, dan berbagai tema tempat. Luas banget. Banyak spot menarik untuk foto dan melakukan kegiatan. Sangat recommended liburan kesini. Kalo menuju sore enak gak terlalu banyak orang pas libur.",Positif, , , , , , , 
"Tempat yang cocok buat liburan bersama keluarga, untuk anak-anak ada mini zoo, ngasih makan kelinci, kura-kura, domba, dll, untuk yang muda-muda banyak spot foto instagramable, untuk yang udah tua kalo capek jalan, ada gazebo-gazebo buat istirahat 😂 …",Positif, , , , , , , 
Agrowisata Bhumi Merapi Yogyakarta merupakan destinasi yang menggabungkan konsep wisata edukatif dan area foto Instagramable dalam satu lokasi.,Positif, , , , , , , 
"Menarik tempatnya banyak hewan hewan yang aman buat anak. Tempat luas, parkir luas, akses mudah. Penataan tempatnya rapi. Jos!",Positif, , , , , , , 
"Tempatnya bagus, fasilitas memadai, luas, cocok untuk anak-anak, bisa jadi wisata edukasi untuk anak maupun orang dewasa, karena terdapt mini zoo nya. Untuk pengunjung dewasa sangat cocok karena banyak spot foto yang menarik. Ada resto di …",Positif, , , , , , , 
Keren tempat nya sna banyak spot photo Narsis,Positif, , , , , , , 
"Tempat wisata keluarga dan edukasi yang sangat menyenangkan. Mulai dari lokasinya yang sejuk, tempat parkirnya nyaman, pelayanannya baik, dan bersih. Harga tiket masuknya pun cukup terjangkau, kalau tidak salah sekitar 20 ribu/orang. Begitu …",Positif, , , , , , , 
Spot foto nya banyak dan ada kebun binatang mini. Ada cat condo berisi kucing cantik terawat.   Aku kemari untuk Santorini mininya. Harga tiket 25ribu klo ga salah.,Positif, , , , , , , 
"Lokasi sesuai maps,, parkir sangat luas. Cocok banget buat acara keluarga, atau buat kenalkan anak2 untuk sayang binatang.. tiket masuk masih 20k.. dapat di tukar susu 1 cup.. tersedia cuci tangan dan sabun disetiap kandang, jadi tidak …",Positif, , , , , , , 
"Tempat rekreasi menarik di dekat jalan kaliurang, banyak spot foto menarik adaptasi dari berbagai negara, mengunjungi tidak saat weekend dan high season bisa menjadi pilihan agar tidak ramai. Disarankan pagi agar tidak panas. Parkiran ke pintu masuk tidak terlalu jauh tapi area rekreasinya besar dan dijangkau dengan jalan kaki",Negatif, , , , , , , 
"Cocok untuk anak-anak TK.. 😅
Ada tempat untuk duduk duduk.. Ada hewan hewan dengan nama latinnya. Tapi banyak kandang kosong. Ada spot foto. Tiket 35K. Menurut saya kurang recomended dengan tiket segitu. Mudah mudahan jadi masukan buat pengelola. Maaf 🙏 …",Negatif, , , , , , , 
"Cocok buat  dolan bareng keluarga, menerapkan protokol kesehatan, banyak wahana,bisa kasih makan rusa, burung merpati, kelinci dan bisa naik kuda,ada kafe yang murah dan enak banget.",Positif, , , , , , , 
"Salah satu tempat wisata yang cocok untuk didatangi ketika ke jogja, parkiran cukup luas, tiket masuk Rp. 30k, banyak spot tempat untuk poto, salah satunya Langlang Buana Santorini, terdapat koleksi beberapa satwa juga seperti kelinci, …",Positif, , , , , , , 
"Dengan 40 ribu per orang, kita bisa melihat aneka hewan (ular, kucing, kura-kura, dll). Hewannya hanya bisa dilihat, tidak disarankan memberi makan. View nya bagus, instragamable, tetapi areanya kurang luas, dan agak membosankan.",Negatif, , , , , , , 
"Wisata yang cocok untuk anak2. Bisa mmberi makan binatang2 seperti kelinci, rusa, burung dara, kambing, domba. Untuk remaja juga ada spot foto yang instagramable.",Positif, , , , , , , 
Wisata yg cocok untuk menambah koleksi galeri foto. Banyak spot Instagramable. Selain itu cocok juga untuk wisata edukasi anak-anak sekolah. Karena tersedia beberapa koleksi hewan dan kegiatan interaksi dengan hewan,Positif, , , , , , , 
"Tempatnya ga terlalu luas, ada mini zoo, setiap sisi instagramable, tapi lumayan bisa bersantai di kantin.",Negatif, , , , , , , 
"Tiket masuk Rp 30.000,spot foto,bonbin mini,kuda tunggang,taman kelinci",Positif, , , , , , , 
"Wisata edukasi mengenal beberapa binatang untuk anak,,,
Ada kambing etawa,kelinci,kuda poni,kura"",ular piton,rusa,,,,,
Anak anak paling suka kasih makan kelinci sama kasih minum susu ke …",Positif, , , , , , , 
"HTM masuk 35rb @orang, parkirnya luas, awal masuk kaget lho kq sepi ternyata masuk dl melewati berbagai spot awal masuk di sambut minimal zoo yg pastinya anak² suka banget, suasana asri sejuk sepertinya pingin kesana lagi",Positif, , , , , , , 
"Wahana yang menyajikan tempat untuk swafoto dan terdapat kebun binatang mini mulai dari aves, reptil hingga mamalia. Tempat parkir cukup luas, di bagian bawah tersedia juga saung saung yang bisa digunakan untuk kunjungan kelompok. …",Positif, , , , , , , 
"Disini itu ga cuma instragramable aja, tapi banyak hal yang bisa dinikmati. Mulai dari adanya binatang-binatang  yg bisa dinikmati kalo bawa anak kecil, ada kedai kecilnya juga, dan mini santorini. Tiket yg ditawarkan juga normal. Lokasi parkir yang luas.",Positif, , , , , , , 
"Tempatnya bagus, ada mini zoo nya. Boleh foto sambil gendong anak kambing juga",Positif, , , , , , , 
"Tempat wisata yang menarik. Memadukan antara kebun binatang mini, bangunan antik, spot foto mirip jalanan Eropa. Sangat cocok untuk rekreasi bersama keluarga. Anak-anak akan senang melihat berbagai macam satwa yang tersedia. Seperti …",Positif, , , , , , , 
"Mini zoo, zona berkuda, santorini indonesia. Gass wajib ke sini guys buat foto ala2 bisa untuk foto prewed lhoo",Positif, , , , , , , 
Tempat yang ckup lengkap untuk spot foto unik didaerah sebelum Kaliurang.. Nyaman untuk berwisata bagi anak2 maupun orang dewasa.. Pengelolaanya cukup baik dan rapi.. Cocok untuk bekeliling dengan wisata pedesaan..,Positif, , , , , , , 
"Salah satu tempat wisata di kaliurang, banyak diisi spot satwa, cukup banyak juga koleksinya, kelinci, kucing, berbagai tupai, burung, ular, buaya, kancil, dll. Tiket masuk 35K per orang kalau belum naik. Bisa kasih makan hewan dan naik juga. Ada spot foto di area santorini. Toilet dan mushola ada, area parkir luas",Positif, , , , , , , 
"Pengalaman seru bisa berfoto ria dengan berbagai spot. Ada juga wisata edukasi fauna. Cocok untuk wisata keluarga, keraban dan sanak saudara",Positif, , , , , , , 
"Tempatnya bagus luas banget dan ada mini zoo nya cocok buat wisata keluarga, anak-anak bisa memberi makan beberapa binatang dengan makanan yg disediakan oleh pihak pengelola yg tentunya dengan tambahan charge. …",Positif, , , , , , , 
"Tempatnya masih ada beberapa yg di renovasi, ramh anak, binatang2nya perlu diperbanyak, overall oke",Negatif, , , , , , , 
"Lokasinya mudah sekali ditemukan (strategis), area parkirnya luas, konsepnya seperti mini zoo, dan terdapat spot² foto yang menarik. Tempatnya ramah anak, dan cocok untuk liburan akhir pekan bersama keluarga, tidak boleh membawa makanan dari luar, di dalam area sudah terdapat penjual makanan.",Positif, , , , , , , 
"Tempat asyik dan cocok buat anak anak juga dan dewasa. Karena ada Mini zoo dan tempat ala santorini. Sejuk banget tempatnya dan bersih. Banyak untuk Cafe Cafe kecil tapi tempatnya Aesthetic jugak. Tempatnya juga mudah dicari akses jalan juga bagus. Asri sekali tempatnya, ada tempat masih perbaikan juga.",Positif, , , , , , , 
Tempat wisata buat anak ni ada mini zoo nya...tempat cukup luas tp koleksi hewanya perlu di tambah lg 🙏😌😁 …,Positif, , , , , , , 
"Spot buat foto fotonya mayan banyak, mulai dari yang ala ala santorini sampe mural-mural ada. Karena banyak peminatnya jadi tempatnya rame apalagi pas weekend, kalo mau foto harus sabar nungguin yang lain selesai dulu 😂 ada beberapa …",Positif, , , , , , , 
Banyak spot instagamable..meski pas kondisi gerimis tapi masih bisa ambil photo dibeberapa spot..tidak membayangkan kalau kondisi sedikit cerah...pasti lebih banyak spot yang akan diambil,Positif, , , , , , , 
"Tempatnya luas, adem, banyak pohon, dan dikelilingi sawah. banyak spot foto yang menarik. Konsepnya seperti mini zoo. Tiket masuk 35 ribu/orang, parkir 5 ribu. Waktu itu dateng dihari jumat.",Positif, , , , , , , 
Masha Allah berniat tadabbur alam ternyata disuguhkan pemandangan yg luar biasa indah disamping itu kita juga bisa banyak bersyukur karena kita bukan bagian dr korban Merapi …,Positif, , , , , , , 
"Mantaap eheheh mini kebun bintang walau ga lengkap tapi lebih dekat dengan bintang Aja sih tapi yang buat amazing adalah melalamgbuana ke berbagai negeri, yang wow twntunya di swiss Dan satorini walau Ada berapa hal yang kurang memhenakan seperti ga jelas alur fan jalirnya , overall rekomended walai kalo kesini mending pas weekday",Negatif, , , , , , , 
"Tempat yang sangat mengedukasi untuk mencintai hewan. Cocok untuk membawa buah hati dan keluarga kita untuk mengenal binatang, disini kita bisa memberi makan kelinci, naik kuda mini, mengenal banyak binatang. tempatnya asri dan banyak taman, ada juga cafe. instagramable deh pokoknya. Tempat ini laksana sebuah Mini Zoo.",Positif, , , , , , , 
This place had tons of photo spots. Tapi harus bersabar aja kalo pgn dpt foto yang bagus dan tidak bocor hehehe.... Kalo bisa kesini pagi sblm jam 11 ato setelah jam 3 sore asal ndak keburu tutup aja,Positif, , , , , , , 
"Oke banget utk wisata keluarga, oke juga untuk foto-foto bareng pasangan / keluarga. Plus ada mini kebun binatang juga. Parkir luas  , tiket masuk juga OK 👍 …",Positif, , , , , , , 
"Bagus banget, spot fotonya banyak, ada banyak hewan juga yg bisa mengedukasi anak, the best 🥳🥳 …",Positif, , , , , , , 
"tempat wisata yang instagramable, banyak spot foto. untuk edukasi anak2 juga ada seperti feeding animals. jajanannya juga lumayan. lokasi strategis hanya 30-40 menit dari pusat kota, jalan menuju lokasi sangat baik 👍🏻 …",Positif, , , , , , , 
"Bagus untuk outbound anak2 sekolah, santorini bagus untuk foto2an  tapi sayang bau kambing dan burung merak bau  gak mandi ,🤣🤣🤣 …",Negatif, , , , , , , 
"Suasananya asri, cocok untuk wisata keluarga",Positif, , , , , , , 
"Tempatnya bagus, cocok untuk wisata keluarga
Sekedar saran untuk pembayarannya bisa di sediakan QRIS, merchant ato via Tf",Positif, , , , , , , 
"Tempatnya bersih nyaman, asik, anak2 suka bisa mengenal satwa lebih dekat,, tiket juga murah terjangkau, tempat parkir luas, pokoknya the best",Positif, , , , , , , 
"Tiket masuknya Rp 35.000,-
Tempat luas, bagus, terletak di daerah kaliurang yang sejuk. Komplit juga ada minizoo, family resto, di bagian Langlang-buana dibuat semacam miniatur kota2 di dunia seperti Venice, Santorini, dll. Anak-anak betah di sini : )",Positif, , , , , , , 
"Tempatnya bagus, mudah dijangkau, parkiran luas (bayar 10.000 sepuasnya), binatang gak terlalu banyak, tapi area berfoto di belakang sangat menarik.",Negatif, , , , , , , 
"Agrowisata yang menyajikan pemandangan yg bagus, ada beberapa hewan yang bisa dilihat disana, tempatnya lumayan luas, fasilitas lengkap, seperti mushola, kamar mandi, resto, cafe, taman bermain, bisa menaiki kuda juga,. Rekomended untuk …",Positif, , , , , , , 
"awalnya ga banyak ekspektasi sama tempat ini tapi ternyata seru juga!! bagian terserunya menurutku itu waktu liat hewan2 di deket gerbang masuk, ada kelinci, burung hantu, kucing bengal dll yang bisa kita lihat dan pegang langsung. kemarin kesana wkt weekdays jadinya sepi. harga tiket masuknya 30k, kalau suka foto2 ya ok sih kalo kesini",Positif, , , , , , , 
"Tiket masuk agro 20k/org, terus nanti kalau mau masuk ke kawasan yg bangunan2 indah, tiket masuk 10k/org. Tempat liburan yang nyaman dan penuh edukasi untuk anak2 maupun orang dewasa. Menghilangkan stress😊😊 …",Positif, , , , , , , 
"Yang hobi foto-foto pasti seneng banget datang kesini. Banyak spot menarik dan instagramable. Untuk yang punya anak kecil, jangan kuatir. Disini juga ada koleksi hewan-hewan 😁 HTM nya waktu saya kesini masih sekitar 30k …",Positif, , , , , , , 
"Salah satu destinasi wisata di kaki merapi. Sekali bayar tiket (Rp30.000/orang) dapat akses mini zoo dan Langlang Buana (photo spot for your Instagram babes). Kalau mau kasih makan hewan bisa beli makanannya, kalau kita yang lapar tinggal mampir kantinnya 👌🏻 …",Positif, , , , , , , 
Menarik sekali untuk dikunjungi bersama keluarga. Spot foto disini sangat bagus. Cocok untuk pengenalan binatang bersama anak2 tetapi tetap dalam pengawasan orang dewasa. Tempat parkir luas. Terdapat resto didalamnya. Ada gasebo untuk santai.,Positif, , , , , , , 
"Tempat nyaman utk edukasi anak ada mini zoo nya juga kakak pemandu nya juga ramah ,teduh tempat nya ada banyak spot foto nya juga ada permaian anak ,naik kuda juga ada",Positif, , , , , , , 
Cocok sekali untuk wisata edukasi bersama anak-anak. Interaksi dengan hewan-hewan cukup menarik. Ada rumah hobbit jg. Sebaiknya membawa payung krn banyak tempat terbuka. Tiket masuk akhir 2017 ini Rp.20.000/orang. Pakan wortel Rp. …,Negatif, , , , , , , 
Bagus untuk edukasi kepada anak2 tentang pertanian dan peternakan. Selain itu ada juga lokasi buat outbond yang menarik,Positif, , , , , , , 
"Udah ke 6x kesini, ga pernah ngebosenin 😍 pengelolanya paling rajin bikin update arsitektur nya, jd selalu ada yg baru 😍 parkir luasss, ramah anak, ada mini zoo juga , banyak bgt spot foto free .. cuss lah agendakan kesini 😍 …",Positif, , , , , , , 
"1. Cocok buat bawa anak-anak kesini karena banyak hewan2 yg gemuk dan sehat2 seperti kucing, musang, marmut, ular, kura2, biawak, dsb.
2. Spot2  langlang buananya instagrammable banget karena ada mini europe nya. …",Positif, , , , , , , 
"Tempat wisata yg byk spot2 foto yg bagus2, terdapat mini zoo didalamnya meskipun tdk terlalu byk hewan yg ada. Recomended utk keluarga, bisa dicoba ✌️",Positif, , , , , , , 
"Tempatnya bersih, nyaman untuk liburan bersama keluarga, spot fotonya juga banyakkk bangettt.. Instagramable",Positif, , , , , , , 
"Masuk ketika lebaran 1442 H (2021) harganya 30.000.
Dalamnya lumayan bagus dengan beberapa spot foto, dan juga ada beberapa binatang seperti rusa",Negatif, , , , , , , 
cocok buat wisata anak2 maupun orang dewasa.cukup dengan membayar tiket 25rb saja bisa melihat hewan2 ataupun pepotoan,Negatif, , , , , , , 
"Yang membuat saya ngasih bintang ke-4 hanya zona foto dgn set up mulai Inggris s.d Santorini. Selain itu 3 bintang.
Keramahan bisa lebih diperhatikan. …",Negatif, , , , , , , 
"Tempat wisata baru di lereng gunung merapi
.
Ada mini zoo, rumah-rumah ada jawa sampai spot-spot Instagramable seperti di Santorini Yunani",Positif, , , , , , , 
Cocok untuk anak-anak. Tapi kontur naik turun jadi perlu hati-hati terutama bagi yang bermasalah dengan kaki. Di parkiran bawah banyak jajanan. Kamar mandi banyak dan bersih,Negatif, , , , , , , 
"Asik tempatnya untuk ajak anak main di outdoor, ada banyak satwa yang bisa jadi bahan belajar anak. Anak-anak juga bisa naik kuda keliling playground. Selain buat anak juga banyak spot foto untuk ayah bundanya.",Positif, , , , , , , 
"Bisa banget untuk wisata edukasi anak2, agar mereka lebih mengenal hewan, mencintai tanaman. Buat yang suka foto2 ada juga spot instagramable di zona lang2 buana",Positif, , , , , , , 
Cocok untuk mengajak si buah hati kesini. Karna tempat ini kids friendly. Bisa kasih makan berbagai macam satwa. Biaya masuk cukup terjangkau 25k/person. Tapi utk feeding animals & riding horse ada biaya tambahan. …,Positif, , , , , , , 
"Wisata agro yang cukup murah dan nyaman di wilayah utara Yogyakarta, tepatnya di Jalan Kaliurang KM.20
Cocok untuk wisata keluarga khususnya anak-anak, karena dapat mengenal dan …",Positif, , , , , , , 
"Akhir pekan lalu saya dan keluarga main ke sini. Sebenarnya kami ke sini pengen lihat n foto2 di replika jalanan Eropa yg ada di sini. Tempatnya mudah ditemukan. Tinggal lurus saja naik lewat jalan kaliurang, sampai kilometer 19-20 kantor …",Negatif, , , , , , , 
